DateTime,Temperature,Humidity,Wind Speed,Power Consumption
7/17/2017 1:10,25.34,85.6,4.918,32295.54817
7/17/2017 1:20,25.28,85.6,4.917,32129.701
7/17/2017 1:30,25.29,85.5,4.924,31581.12957
7/17/2017 1:40,25.32,85.3,4.927,30930.49834
7/17/2017 1:50,25.26,85.3,4.925,30700.86379
7/17/2017 2:00,25.27,85.4,4.926,30675.34884
7/17/2017 2:10,25.28,85.3,4.927,30203.32226
7/17/2017 2:20,25.29,85.2,4.932,30171.42857
7/17/2017 2:30,25.26,85,4.93,29871.62791
7/17/2017 2:40,24.93,84.6,4.93,29820.59801
7/17/2017 2:50,24.78,83.6,4.928,29699.40199
7/17/2017 3:00,24.91,82.9,4.922,29469.76744
7/17/2017 3:10,25.13,82,4.924,29539.93355
7/17/2017 3:20,25.16,81.4,4.922,29986.44518
7/17/2017 3:30,25.12,80.7,4.923,29820.59801
7/17/2017 3:40,24.83,80.1,4.923,29482.52492
7/17/2017 3:50,24.83,80,4.927,29240.13289
7/17/2017 4:00,24.88,79.5,4.926,29284.78405
7/17/2017 4:10,24.87,79.2,4.925,29220.99668
7/17/2017 4:20,24.87,79.3,4.928,28895.68106
7/17/2017 4:30,24.62,79.3,4.926,28602.25914
7/17/2017 4:40,24.35,80.3,4.925,27721.99336
7/17/2017 4:50,24.25,80.8,4.924,26344.18605
7/17/2017 5:00,24.26,80.7,4.922,25189.63455
7/17/2017 5:10,24.38,80.3,4.927,24628.30565
7/17/2017 5:20,24.47,79.4,4.926,24373.15615
7/17/2017 5:30,24.5,78.7,4.924,24194.5515
7/17/2017 5:40,24.67,78.5,4.924,24271.09635
7/17/2017 5:50,24.82,77.6,4.926,24430.56478
7/17/2017 6:00,24.66,78.4,4.922,24641.06312
7/17/2017 6:10,24.25,79.8,4.917,25036.54485
7/17/2017 6:20,24.11,80.5,4.919,25042.92359
7/17/2017 6:30,24.03,80.9,4.923,25119.46844
7/17/2017 6:40,23.92,81.1,4.922,25648.90365
7/17/2017 6:50,23.94,81.1,4.921,25789.23588
7/17/2017 7:00,23.98,80.8,4.924,26612.09302
7/17/2017 7:10,24.18,80.5,4.922,27141.52824
7/17/2017 7:20,24.33,79.7,4.922,27517.87375
7/17/2017 7:30,24.56,79.3,4.924,28034.5515
7/17/2017 7:40,24.85,78.3,4.924,28417.27575
7/17/2017 7:50,25,77.1,4.921,29437.87375
7/17/2017 8:00,25.15,76.3,4.928,30139.53488
7/17/2017 8:10,25.19,75.1,4.927,30930.49834
7/17/2017 8:20,25.38,74.6,4.924,31396.14618
7/17/2017 8:30,25.64,74.1,4.926,32008.50498
7/17/2017 8:40,25.85,72.6,4.924,32716.54485
7/17/2017 8:50,26.34,71.5,4.923,33233.22259
7/17/2017 9:00,26.62,69.41,4.921,33775.41528
7/17/2017 9:10,27.03,67.74,4.927,34413.28904
7/17/2017 9:20,27.46,65.9,4.927,35191.49502
7/17/2017 9:30,28,63.67,4.924,35529.56811
7/17/2017 9:40,28.7,60,4.927,36358.80399
7/17/2017 9:50,29.03,56.06,4.931,36824.45183
7/17/2017 10:00,29.45,54.46,4.926,37506.97674
7/17/2017 10:10,30.11,50.6,4.933,37947.10963
7/17/2017 10:20,30.28,46.13,4.931,38495.68106
7/17/2017 10:30,30.7,45.53,4.932,38706.1794
7/17/2017 10:40,31.12,42.73,4.935,39190.96346
7/17/2017 10:50,31.46,42.69,4.937,39726.77741
7/17/2017 11:00,31.89,40.39,4.929,39867.10963
7/17/2017 11:10,32.13,39.63,4.937,40147.77409
7/17/2017 11:20,32.48,38.09,4.927,40422.0598
7/17/2017 11:30,32.78,36.36,4.932,40307.24252
7/17/2017 11:40,33.18,34.26,4.936,40843.05648
7/17/2017 11:50,33.31,39.76,4.929,41200.26578
7/17/2017 12:00,32,44.69,4.917,41544.71761
7/17/2017 12:10,31.1,47.83,4.919,41327.84053
7/17/2017 12:20,30.6,52.53,4.919,41276.81063
7/17/2017 12:30,30.32,55,4.919,41582.99003
7/17/2017 12:40,29.98,55.13,4.917,41500.06645
7/17/2017 12:50,30.09,55.7,4.922,41544.71761
7/17/2017 13:00,30.2,54,4.919,41378.87043
7/17/2017 13:10,30.22,53.16,4.918,41404.38538
7/17/2017 13:20,30.58,51.06,4.921,41372.49169
7/17/2017 13:30,31.08,46.99,4.92,41774.35216
7/17/2017 13:40,31.08,47.56,4.919,41442.65781
7/17/2017 13:50,31.01,47.59,4.919,41238.53821
7/17/2017 14:00,31,48.13,4.919,41193.88704
7/17/2017 14:10,31.05,46.99,4.919,41346.97674
7/17/2017 14:20,31.37,46.09,4.919,41315.08306
7/17/2017 14:30,31.06,45.53,4.922,41551.09635
7/17/2017 14:40,31.19,45.46,4.92,41110.96346
7/17/2017 14:50,31.21,45.12,4.919,40638.93688
7/17/2017 15:00,31.45,43.99,4.924,40504.98339
7/17/2017 15:10,31.67,40.62,4.922,40096.74419
7/17/2017 15:20,31.52,40.52,4.921,39822.45847
7/17/2017 15:30,31.84,41.35,4.921,39350.43189
7/17/2017 15:40,31.31,44.22,4.92,39344.05316
7/17/2017 15:50,31.11,44.56,4.921,39420.59801
7/17/2017 16:00,31.53,42.86,4.925,39618.33887
7/17/2017 16:10,31.64,42.32,4.922,39216.47841
7/17/2017 16:20,31.76,42.45,4.92,39114.4186
7/17/2017 16:30,31.64,41.45,4.917,38712.55814
7/17/2017 16:40,31.81,40.79,4.918,38744.45183
7/17/2017 16:50,31.87,40.69,4.918,38584.98339
7/17/2017 17:00,31.93,39.72,4.921,38412.75748
7/17/2017 17:10,32.28,39.45,4.922,37998.13953
7/17/2017 17:20,32.32,39.59,4.921,38036.41196
7/17/2017 17:30,32.54,38.59,4.921,37832.29236
7/17/2017 17:40,32.68,38.02,4.919,37774.88372
7/17/2017 17:50,32.59,37.69,4.917,37685.5814
7/17/2017 18:00,32.63,38.25,4.924,37691.96013
7/17/2017 18:10,32.77,37.79,4.92,37832.29236
7/17/2017 18:20,33,37.05,4.923,37870.56478
7/17/2017 18:30,32.67,37.32,4.921,37921.59468
7/17/2017 18:40,32.74,37.52,4.92,38042.7907
7/17/2017 18:50,32.32,37.85,4.921,38272.42525
7/17/2017 19:00,32.46,37.28,4.92,38661.52824
7/17/2017 19:10,32.38,36.28,4.921,39273.88704
7/17/2017 19:20,32.51,36.25,4.921,40989.76744
7/17/2017 19:30,32.62,37.42,4.928,43770.89701
7/17/2017 19:40,32.46,38.25,4.933,47279.20266
7/17/2017 19:50,32.73,29.88,4.929,48465.64784
7/17/2017 20:00,32.46,30.61,4.927,48995.08306
7/17/2017 20:10,32.04,32.68,4.925,49224.71761
7/17/2017 20:20,31.5,34.38,4.925,49537.27575
7/17/2017 20:30,31.13,33.31,4.926,49626.57807
7/17/2017 20:40,30.91,35.15,4.924,49294.88372
7/17/2017 20:50,30.49,37.45,4.922,49052.49169
7/17/2017 21:00,30.13,37.48,4.922,48905.78073
7/17/2017 21:10,29.8,38.32,4.925,48810.09967
7/17/2017 21:20,29.42,40.39,4.924,48605.98007
7/17/2017 21:30,29.03,41.85,4.921,48446.51163
7/17/2017 21:40,28.67,42.88,4.925,48012.75748
7/17/2017 21:50,28.43,43.12,4.926,47783.12292
7/17/2017 22:00,28.26,43.25,4.921,47202.65781
7/17/2017 22:10,27.98,43.98,4.925,46654.08638
7/17/2017 22:20,27.73,44.15,4.924,46341.52824
7/17/2017 22:30,27.53,44.52,4.921,45729.16944
7/17/2017 22:40,27.32,44.72,4.923,44765.98007
7/17/2017 22:50,27.18,45.15,4.924,43904.8505
7/17/2017 23:00,27.12,45.19,4.916,42967.17608
7/17/2017 23:10,27.07,45.69,4.917,42182.59136
7/17/2017 23:20,26.93,46.12,4.924,41270.43189
7/17/2017 23:30,26.82,47.19,4.92,40339.13621
7/17/2017 23:40,26.54,48.29,4.924,39733.15615
7/17/2017 23:50,26.48,48.39,4.925,38527.57475
7/18/2017 0:00,26.38,48.92,4.921,37615.41528
7/18/2017 0:10,26.07,50.02,4.925,36881.86047
7/18/2017 0:20,25.94,49.99,4.924,35899.53488
7/18/2017 0:30,25.76,50.92,4.923,35165.98007
7/18/2017 0:40,25.46,52.36,4.926,34330.36545
7/18/2017 0:50,25.24,52.82,4.924,33934.88372
7/18/2017 1:00,25.07,53.56,4.919,33462.85714
7/18/2017 1:10,24.94,53.89,4.923,32742.0598
7/18/2017 1:20,24.79,54.56,4.921,32244.51827
7/18/2017 1:30,24.63,54.79,4.926,31836.27907
7/18/2017 1:40,24.52,55.09,4.924,31676.81063
7/18/2017 1:50,24.65,54.59,4.926,30962.39203
7/18/2017 2:00,24.39,55.29,4.917,30758.27243
7/18/2017 2:10,24.12,55.76,4.921,30452.09302
7/18/2017 2:20,23.86,56.46,4.92,30362.7907
7/18/2017 2:30,23.57,57.26,4.919,30171.42857
7/18/2017 2:40,23.21,58.13,4.92,29858.87043
7/18/2017 2:50,23.11,58.26,4.919,29941.79402
7/18/2017 3:00,23.17,57.9,4.915,30114.01993
7/18/2017 3:10,23.48,56.66,4.918,29839.73422
7/18/2017 3:20,23.79,56.03,4.918,29865.24917
7/18/2017 3:30,24,55.86,4.915,30547.77409
7/18/2017 3:40,23.8,54.93,4.918,30216.07973
7/18/2017 3:50,23.68,54.39,4.92,29820.59801
7/18/2017 4:00,23.63,54.26,4.923,29539.93355
7/18/2017 4:10,23.27,56.43,4.921,29208.2392
7/18/2017 4:20,22.56,58.03,4.92,28978.60465
7/18/2017 4:30,22.77,57.83,4.918,28761.72757
7/18/2017 4:40,22.53,58.4,4.922,27894.21927
7/18/2017 4:50,22.21,58.93,4.919,26701.39535
7/18/2017 5:00,21.79,60.43,4.917,25935.94684
7/18/2017 5:10,22.03,59.86,4.917,25451.16279
7/18/2017 5:20,22.39,56.93,4.918,24653.8206
7/18/2017 5:30,22.32,56.8,4.919,24424.18605
7/18/2017 5:40,22.22,56.79,4.921,24443.32226
7/18/2017 5:50,21.89,58.56,4.92,24436.94352
7/18/2017 6:00,21.7,58.63,4.922,24806.9103
7/18/2017 6:10,22.15,58,4.92,25553.22259
7/18/2017 6:20,22.22,56.36,4.922,25706.31229
7/18/2017 6:30,22.19,55.93,4.923,25776.47841
7/18/2017 6:40,22.32,54.63,4.919,26146.44518
7/18/2017 6:50,22.7,54.13,4.92,25935.94684
7/18/2017 7:00,22.86,51.53,4.918,26771.56146
7/18/2017 7:10,23.13,51.46,4.918,27409.43522
7/18/2017 7:20,22.61,53.76,4.921,27696.47841
7/18/2017 7:30,22.59,53.99,4.919,27983.52159
7/18/2017 7:40,22.74,54.19,4.921,28793.62126
7/18/2017 7:50,23.22,52.86,4.924,29284.78405
7/18/2017 8:00,23.76,51.53,4.922,30381.92691
7/18/2017 8:10,24.18,49.89,4.919,30930.49834
7/18/2017 8:20,24.44,49.32,4.923,31453.55482
7/18/2017 8:30,25.09,47.22,4.919,31906.44518
7/18/2017 8:40,25.76,46.02,4.921,32410.36545
7/18/2017 8:50,26.27,44.76,4.923,33297.00997
7/18/2017 9:00,26.8,43.89,4.919,33622.32558
7/18/2017 9:10,27.51,42.76,4.922,34362.25914
7/18/2017 9:20,28.06,40.02,4.922,35338.20598
7/18/2017 9:30,28.5,39.29,4.922,35829.36877
7/18/2017 9:40,28.88,38.85,4.922,36537.40864
7/18/2017 9:50,29.36,38.62,4.924,37085.98007
7/18/2017 10:00,29.8,36.89,4.923,37749.36877
7/18/2017 10:10,30.08,36.69,4.919,37832.29236
7/18/2017 10:20,30.63,34.88,4.919,38993.22259
7/18/2017 10:30,31.1,34.12,4.922,39892.62458
7/18/2017 10:40,31.31,32.88,4.923,40530.49834
7/18/2017 10:50,31.66,32.52,4.92,40740.99668
7/18/2017 11:00,32.14,31.62,4.923,40932.3588
7/18/2017 11:10,32.47,30.38,4.923,41315.08306
7/18/2017 11:20,32.59,30.22,4.924,41251.29568
7/18/2017 11:30,33.2,29.31,4.923,41308.70432
7/18/2017 11:40,33.53,28.85,4.923,41614.88372
7/18/2017 11:50,33.82,28.65,4.925,41487.30897
7/18/2017 12:00,34.29,28.18,4.925,41455.41528
7/18/2017 12:10,34.39,27.91,4.926,41538.33887
7/18/2017 12:20,34.83,27.82,4.926,41787.10963
7/18/2017 12:30,34.93,26.95,4.929,41736.07973
7/18/2017 12:40,35.35,25.58,4.928,41423.52159
7/18/2017 12:50,35.54,22.04,4.93,41608.50498
7/18/2017 13:00,35.78,22.18,4.925,41812.62458
7/18/2017 13:10,35.92,22.14,4.927,42240
7/18/2017 13:20,35.85,22.98,4.93,42342.0598
7/18/2017 13:30,35.92,23.35,4.929,42291.0299
7/18/2017 13:40,35.83,24.31,4.928,41691.42857
7/18/2017 13:50,36.2,23.11,4.926,41366.11296
7/18/2017 14:00,36.04,23.55,4.924,41544.71761
7/18/2017 14:10,36.02,22.41,4.926,41646.77741
7/18/2017 14:20,36.13,21.51,4.927,41487.30897
7/18/2017 14:30,36.33,21.11,4.928,41461.79402
7/18/2017 14:40,36.54,23.31,4.929,41417.14286
7/18/2017 14:50,36.42,24.18,4.928,41289.56811
7/18/2017 15:00,36.45,24.21,4.926,41142.85714
7/18/2017 15:10,36.42,23.68,4.926,41251.29568
7/18/2017 15:20,36.49,23.61,4.925,40670.83056
7/18/2017 15:30,36.67,23.55,4.928,40224.31894
7/18/2017 15:40,36.43,22.04,4.932,40441.19601
7/18/2017 15:50,36.54,21.61,4.932,40013.8206
7/18/2017 16:00,36.88,21.34,4.93,39382.32558
7/18/2017 16:10,36.64,21.61,4.928,39344.05316
7/18/2017 16:20,36.57,21.11,4.93,39210.09967
7/18/2017 16:30,36.49,21.18,4.934,38999.60133
7/18/2017 16:40,36.57,20.88,4.928,38833.75415
7/18/2017 16:50,36.57,20.61,4.931,38412.75748
7/18/2017 17:00,36.51,20.08,4.929,38151.22924
7/18/2017 17:10,36.51,21.98,4.929,38195.8804
7/18/2017 17:20,36.51,23.08,4.926,38368.10631
7/18/2017 17:30,36.12,23.81,4.926,38380.86379
7/18/2017 17:40,35.98,24.65,4.923,38246.9103
7/18/2017 17:50,35.3,25.98,4.925,38540.33223
7/18/2017 18:00,35.09,26.01,4.929,38591.36213
7/18/2017 18:10,34.77,26.21,4.925,38706.1794
7/18/2017 18:20,34.56,25.11,4.924,38527.57475
7/18/2017 18:30,34.32,25.85,4.923,38648.77076
7/18/2017 18:40,33.91,25.98,4.924,38935.81395
7/18/2017 18:50,33.59,25.88,4.923,39203.72093
7/18/2017 19:00,33.36,26.21,4.921,39981.92691
7/18/2017 19:10,32.96,27.21,4.922,40747.37542
7/18/2017 19:20,32.73,27.78,4.924,41984.8505
7/18/2017 19:30,32.48,27.84,4.916,44006.9103
7/18/2017 19:40,32.15,27.71,4.919,47323.85382
7/18/2017 19:50,31.83,28.41,4.92,48586.84385
7/18/2017 20:00,31.5,29.14,4.919,49020.59801
7/18/2017 20:10,31.25,29.08,4.914,48491.16279
7/18/2017 20:20,30.93,29.14,4.916,48440.13289
7/18/2017 20:30,30.53,29.85,4.917,49479.86711
7/18/2017 20:40,30.29,30.54,4.919,49760.53156
7/18/2017 20:50,30.05,31.11,4.918,49556.41196
7/18/2017 21:00,29.72,31.74,4.917,48924.91694
7/18/2017 21:10,29.42,32.28,4.919,48880.26578
7/18/2017 21:20,29.12,32.71,4.917,48708.03987
7/18/2017 21:30,28.93,32.61,4.917,48363.58804
7/18/2017 21:40,28.88,32.55,4.92,48369.96678
7/18/2017 21:50,28.81,32.31,4.919,48172.22591
7/18/2017 22:00,28.61,36.18,4.911,47553.48837
7/18/2017 22:10,28.36,36.05,4.915,47068.70432
7/18/2017 22:20,27.99,36.45,4.918,46654.08638
7/18/2017 22:30,27.64,36.38,4.916,46035.34884
7/18/2017 22:40,27.39,36.75,4.921,45384.71761
7/18/2017 22:50,27.39,37.98,4.921,44804.25249
7/18/2017 23:00,27.08,40.81,4.912,43841.06312
7/18/2017 23:10,26.85,41.65,4.917,42597.2093
7/18/2017 23:20,26.53,42.75,4.92,41685.04983
7/18/2017 23:30,26.62,42.85,4.92,40747.37542
7/18/2017 23:40,26.42,42.85,4.92,40026.57807
7/18/2017 23:50,26.31,43.78,4.924,39216.47841
7/19/2017 0:00,25.94,44.38,4.914,36767.04319
7/19/2017 0:10,25.8,43.98,4.918,35740.06645
7/19/2017 0:20,25.64,45.45,4.916,35874.01993
7/19/2017 0:30,25.36,48.42,4.915,35395.61462
7/19/2017 0:40,25.08,50.95,4.916,34859.80066
7/19/2017 0:50,24.72,53.49,4.913,34068.83721
7/19/2017 1:00,24.43,52.69,4.912,33564.91694
7/19/2017 1:10,24.29,51.92,4.916,32997.2093
7/19/2017 1:20,24.09,51.92,4.916,32537.9402
7/19/2017 1:30,23.91,53.62,4.91,32027.6412
7/19/2017 1:40,23.74,53.09,4.915,31798.00664
7/19/2017 1:50,23.6,52.39,4.917,31383.3887
7/19/2017 2:00,23.58,51.92,4.913,31026.1794
7/19/2017 2:10,23.66,50.89,4.915,30668.9701
7/19/2017 2:20,23.6,50.39,4.917,30381.92691
7/19/2017 2:30,23.47,51.22,4.916,29929.03654
7/19/2017 2:40,23.2,52.09,4.916,29884.38538
7/19/2017 2:50,22.98,52.09,4.919,30388.30565
7/19/2017 3:00,22.91,51.79,4.917,30522.25914
7/19/2017 3:10,22.74,52.42,4.918,30228.83721
7/19/2017 3:20,22.78,52.09,4.917,30190.56478
7/19/2017 3:30,23.12,50.99,4.915,30828.43854
7/19/2017 3:40,22.86,51.65,4.916,30834.81728
7/19/2017 3:50,22.5,52.66,4.919,30260.7309
7/19/2017 4:00,22.31,52.96,4.916,29871.62791
7/19/2017 4:10,22.54,51.72,4.916,29603.72093
7/19/2017 4:20,22.72,51.66,4.916,29514.4186
7/19/2017 4:30,22.94,49.95,4.916,29036.01329
7/19/2017 4:40,22.69,50.65,4.919,28111.09635
7/19/2017 4:50,22.66,50.72,4.919,26567.44186
7/19/2017 5:00,22.77,50.36,4.919,25770.09967
7/19/2017 5:10,22.79,49.79,4.918,25329.96678
7/19/2017 5:20,23.16,48.92,4.914,25011.0299
7/19/2017 5:30,22.85,49.96,4.919,24736.74419
7/19/2017 5:40,22.47,50.72,4.916,24513.48837
7/19/2017 5:50,22.09,53.66,4.913,24405.04983
7/19/2017 6:00,21.66,54.56,4.92,24991.89369
7/19/2017 6:10,21.4,55.63,4.913,25285.31561
7/19/2017 6:20,21.9,54.73,4.912,25559.60133
7/19/2017 6:30,22.14,53.09,4.916,25693.55482
7/19/2017 6:40,22.52,49.76,4.914,25801.99336
7/19/2017 6:50,22.75,49.32,4.915,26222.99003
7/19/2017 7:00,22.65,50.02,4.916,27026.71096
7/19/2017 7:10,22.5,50.56,4.917,27639.06977
7/19/2017 7:20,22.52,50.76,4.912,28130.23256
7/19/2017 7:30,22.63,51.06,4.915,28736.21262
7/19/2017 7:40,22.71,51.59,4.916,29195.48173
7/19/2017 7:50,23.13,50.19,4.915,29412.3588
7/19/2017 8:00,23.52,49.36,4.921,30566.9103
7/19/2017 8:10,24.02,47.92,4.92,31268.57143
7/19/2017 8:20,24.45,46.39,4.92,32027.6412
7/19/2017 8:30,24.91,45.79,4.919,32455.01661
7/19/2017 8:40,25.45,43.79,4.916,32716.54485
7/19/2017 8:50,26.19,42.15,4.917,33647.84053
7/19/2017 9:00,26.87,38.29,4.915,34464.31894
7/19/2017 9:10,27.45,37.32,4.915,35044.78405
7/19/2017 9:20,28.07,35.75,4.915,35535.94684
7/19/2017 9:30,28.82,33.48,4.917,36122.7907
7/19/2017 9:40,29.55,32.55,4.919,36849.96678
7/19/2017 9:50,30.16,31.82,4.917,37787.6412
7/19/2017 10:00,30.75,30.75,4.919,38361.72757
7/19/2017 10:10,31.46,30.12,4.917,39031.49502
7/19/2017 10:20,32.26,28.81,4.915,39643.85382
7/19/2017 10:30,32.87,28.45,4.92,39726.77741
7/19/2017 10:40,33.08,28.55,4.918,40587.90698
7/19/2017 10:50,33.42,28.05,4.921,41914.68439
7/19/2017 11:00,33.87,28.05,4.921,41908.30565
7/19/2017 11:10,34.14,27.95,4.918,42329.30233
7/19/2017 11:20,34.42,27.65,4.919,42686.51163
7/19/2017 11:30,34.75,25.78,4.917,42801.3289
7/19/2017 11:40,35.22,24.15,4.923,43196.81063
7/19/2017 11:50,34.62,38.49,4.912,43318.00664
7/19/2017 12:00,32.69,39.92,4.909,43707.10963
7/19/2017 12:10,32.39,37.95,4.91,43719.86711
7/19/2017 12:20,32.53,36.48,4.911,44026.04651
7/19/2017 12:30,32.29,37.42,4.911,43968.63787
7/19/2017 12:40,32.38,37.15,4.911,43451.96013
7/19/2017 12:50,32.58,35.95,4.912,43266.97674
7/19/2017 13:00,32.7,35.55,4.911,43228.70432
7/19/2017 13:10,33.3,34.78,4.913,43515.74751
7/19/2017 13:20,33.82,32.32,4.911,41582.99003
7/19/2017 13:30,33.96,30.88,4.915,41340.59801
7/19/2017 13:40,34.2,30.52,4.911,42565.31561
7/19/2017 13:50,34.44,29.88,4.914,42999.06977
7/19/2017 14:00,34.47,29.95,4.913,43050.09967
7/19/2017 14:10,34.34,29.38,4.912,43598.6711
7/19/2017 14:20,34.16,29.28,4.911,43056.47841
7/19/2017 14:30,33.99,30.62,4.912,42673.75415
7/19/2017 14:40,33.58,31.58,4.911,42546.1794
7/19/2017 14:50,33.46,31.95,4.912,42291.0299
7/19/2017 15:00,33.56,31.15,4.911,42412.22591
7/19/2017 15:10,33.24,31.85,4.913,42240
7/19/2017 15:20,32.87,32.15,4.911,41799.86711
7/19/2017 15:30,33.1,31.95,4.911,41570.23256
7/19/2017 15:40,33.11,31.48,4.912,41346.97674
7/19/2017 15:50,33.43,31.25,4.913,41359.73422
7/19/2017 16:00,33.28,31.75,4.914,40894.08638
7/19/2017 16:10,33.29,32.18,4.914,40804.78405
7/19/2017 16:20,33.29,32.12,4.913,40345.51495
7/19/2017 16:30,33.25,32.71,4.913,40339.13621
7/19/2017 16:40,33.59,32.45,4.912,40613.42193
7/19/2017 16:50,33.53,31.85,4.914,40217.9402
7/19/2017 17:00,33.45,32.65,4.914,40166.9103
7/19/2017 17:10,33.46,33.05,4.913,39937.27575
7/19/2017 17:20,33.57,32.31,4.912,40090.36545
7/19/2017 17:30,33.65,32.15,4.912,39969.16944
7/19/2017 17:40,33.72,32.41,4.91,39835.21595
7/19/2017 17:50,34.01,32.11,4.912,39592.82392
7/19/2017 18:00,33.71,32.34,4.911,39516.27907
7/19/2017 18:10,33.39,33.31,4.912,39497.14286
7/19/2017 18:20,33.08,34.61,4.911,39720.39867
7/19/2017 18:30,32.71,35.15,4.912,39816.07973
7/19/2017 18:40,32.35,36.58,4.911,40154.15282
7/19/2017 18:50,31.94,38.01,4.909,40581.52824
7/19/2017 19:00,31.35,40.21,4.908,40721.86047
7/19/2017 19:10,31.08,41.38,4.91,41417.14286
7/19/2017 19:20,30.84,42.58,4.908,42514.28571
7/19/2017 19:30,30.36,44.05,4.907,44332.22591
7/19/2017 19:40,30,45.18,4.91,48089.30233
7/19/2017 19:50,29.8,46.65,4.909,49715.8804
7/19/2017 20:00,29.54,47.28,4.91,50596.14618
7/19/2017 20:10,29.35,47.55,4.911,51080.93023
7/19/2017 20:20,29,49.62,4.909,51112.82392
7/19/2017 20:30,28.94,49.62,4.911,51010.76412
7/19/2017 20:40,28.83,49.72,4.91,50844.91694
7/19/2017 20:50,28.67,51.15,4.91,51144.71761
7/19/2017 21:00,28.25,52.58,4.91,49907.24252
7/19/2017 21:10,27.89,53.75,4.914,50347.37542
7/19/2017 21:20,27.83,55.19,4.915,50213.42193
7/19/2017 21:30,27.61,56.65,4.914,49371.42857
7/19/2017 21:40,27.42,57.72,4.914,47317.47508
7/19/2017 21:50,26.83,58.42,4.914,46864.58472
7/19/2017 22:00,26.47,58.79,4.908,46660.46512
7/19/2017 22:10,26.41,58.65,4.913,46316.01329
7/19/2017 22:20,26.34,58.52,4.914,45416.6113
7/19/2017 22:30,26.33,58.15,4.909,44695.81395
7/19/2017 22:40,26.28,58.79,4.929,43834.68439
7/19/2017 22:50,25.81,58.99,4.936,43050.09967
7/19/2017 23:00,25.49,59.65,4.915,42003.98671
7/19/2017 23:10,27.28,58.65,4.915,41372.49169
7/19/2017 23:20,28.6,45.05,4.916,40619.80066
7/19/2017 23:30,28.68,41.45,4.914,39771.42857
7/19/2017 23:40,28.68,40.45,4.915,40058.47176
7/19/2017 23:50,28.5,41.55,4.919,39688.50498
7/20/2017 0:00,28.23,42.51,4.909,38642.39203
7/20/2017 0:10,27.93,42.88,4.911,38112.95681
7/20/2017 0:20,27.89,42.81,4.916,37379.40199
7/20/2017 0:30,27.92,42.65,4.915,36607.57475
7/20/2017 0:40,27.84,42.48,4.913,35746.44518
7/20/2017 0:50,27.7,42.78,4.915,34917.2093
7/20/2017 1:00,27.58,42.91,4.91,34298.47176
7/20/2017 1:10,27.54,43.01,4.921,33711.62791
7/20/2017 1:20,27.45,42.98,4.925,33348.03987
7/20/2017 1:30,26.19,50.35,4.914,32199.86711
7/20/2017 1:40,25.16,56.95,4.914,30420.19934
7/20/2017 1:50,25.19,58.92,4.912,30668.9701
7/20/2017 2:00,24.7,59.62,4.909,30420.19934
7/20/2017 2:10,24.08,59.65,4.909,30273.48837
7/20/2017 2:20,23.38,59.32,4.909,29941.79402
7/20/2017 2:30,23.2,59.02,4.909,29826.97674
7/20/2017 2:40,23.32,58.19,4.911,29508.03987
7/20/2017 2:50,23.43,57.99,4.911,29335.81395
7/20/2017 3:00,23.46,57.65,4.908,29986.44518
7/20/2017 3:10,23.4,57.85,4.911,30031.09635
7/20/2017 3:20,23.05,59.52,4.911,30184.18605
7/20/2017 3:30,22.96,60.22,4.911,30739.13621
7/20/2017 3:40,23,61.12,4.911,30464.8505
7/20/2017 3:50,22.97,61.55,4.91,29948.17276
7/20/2017 4:00,22.99,61.75,4.912,29667.50831
7/20/2017 4:10,22.84,62.29,4.912,29463.3887
7/20/2017 4:20,22.69,62.42,4.911,29195.48173
7/20/2017 4:30,22.81,63.35,4.911,29169.96678
7/20/2017 4:40,22.92,62.32,4.911,28347.10963
7/20/2017 4:50,22.95,60.69,4.915,26516.41196
7/20/2017 5:00,22.81,59.89,4.911,25521.3289
7/20/2017 5:10,22.76,60.19,4.914,25291.69435
7/20/2017 5:20,22.42,60.79,4.912,24596.41196
7/20/2017 5:30,22.62,60.35,4.911,24245.5814
7/20/2017 5:40,22.47,59.29,4.913,23811.82724
7/20/2017 5:50,22.24,59.62,4.907,23843.72093
7/20/2017 6:00,22.3,59.39,4.913,24481.59468
7/20/2017 6:10,22.42,59.15,4.911,23843.72093
7/20/2017 6:20,22.51,58.35,4.911,23837.34219
7/20/2017 6:30,22.25,59.29,4.912,24092.49169
7/20/2017 6:40,22.05,59.72,4.911,24507.10963
7/20/2017 6:50,22.06,59.52,4.911,24481.59468
7/20/2017 7:00,22.02,59.25,4.915,25559.60133
7/20/2017 7:10,22.09,59.15,4.912,26911.89369
7/20/2017 7:20,22.23,58.52,4.91,28748.9701
7/20/2017 7:30,22.37,58.39,4.911,28563.98671
7/20/2017 7:40,22.5,57.95,4.911,29361.3289
7/20/2017 7:50,22.8,57.25,4.912,29654.75083
7/20/2017 8:00,23.13,56.69,4.913,30165.04983
7/20/2017 8:10,23.46,55.92,4.915,31045.31561
7/20/2017 8:20,23.78,54.96,4.914,31734.21927
7/20/2017 8:30,24.08,54.29,4.915,32078.6711
7/20/2017 8:40,24.51,53.75,4.917,32403.98671
7/20/2017 8:50,24.99,53.02,4.918,32608.10631
7/20/2017 9:00,25.6,53.85,4.922,33749.90033
7/20/2017 9:10,26.78,53.52,4.917,34617.40864
7/20/2017 9:20,27.63,52.39,4.909,35191.49502
7/20/2017 9:30,28.07,52.72,4.912,35714.5515
